time,N2_T,N_T,H_T,NH3_T,NH2_T,NH_T,N2,H2,NH3,N2_S,N_S,H_S,NH3_S,NH2_S,NH_S,N_S3
15.000404903430113,3.4422081496092186e-10,1.677118149172963e-07,9.615225136071372e-08,1.5013267932082977e-11,6.383722613716638e-11,2.815154209914498e-06,0.0002566689904030803,0.0007700099665791416,3.0280658139563885e-07,8.424420021272406e-12,1.8408163571739196e-09,2.56555472026544e-09,2.720814077749129e-11,5.57942960991276e-08,2.594425192655213e-09,7.383440145690204e-13
15.000405310501131,3.4370863694259176e-10,1.677195654459044e-07,9.615121217411703e-08,1.5016753341017544e-11,6.377654570634977e-11,2.815146780470443e-06,0.0002566689910130909,0.00077000997126022,3.0280672343644963e-07,8.350464197910616e-12,1.8410057724836005e-09,2.566124294460062e-09,2.708594539230391e-11,5.579340071722788e-08,2.5948022685182343e-09,7.359075621293213e-13
15.00040612464317,3.4271072231603235e-10,1.6773486418840183e-07,9.614909648688259e-08,1.5025170846439667e-11,6.367557783646164e-11,2.8151320637691456e-06,0.0002566689922127524,0.0007700099805381408,3.0280700843088867e-07,8.19926944503649e-12,1.841388069478678e-09,2.5672355954940525e-09,2.683814920026981e-11,5.579163374398531e-08,2.59556261816468e-09,7.32760929403854e-13
15.00040693878521,3.4170521018050225e-10,1.6775000355978434e-07,9.614697867339157e-08,1.5033447327545607e-11,6.358068857646226e-11,2.815117476190926e-06,0.0002566689934202322,0.0007700099897362232,3.0280729269470066e-07,8.049989722312285e-12,1.8417731071353155e-09,2.5683247105125035e-09,2.6590390909267988e-11,5.578989479529068e-08,2.596312113004274e-09,7.304331288565868e-13
15.000409929026246,3.3790125333925175e-10,1.678045598926697e-07,9.61391996869143e-08,1.5060001840675917e-11,6.324783920538846e-11,2.8150647850255283e-06,0.00025666899796206557,0.0007700100229832058,3.028083239449967e-07,7.518961410375147e-12,1.8432046477106048e-09,2.5721757125081024e-09,2.569148516000916e-11,5.578372404472951e-08,2.59895320027871e-09,7.24794148373164e-13
15.000412919267282,3.3393452272620954e-10,1.678570432657731e-07,9.613145236589314e-08,1.5080642840577507e-11,6.293588208486699e-11,2.8150138534371168e-06,0.00025666900266540035,0.0007700100551491611,3.0280932670218045e-07,7.014964991004701e-12,1.844669830899359e-09,2.5757295360868453e-09,2.481584903571941e-11,5.577799837801394e-08,2.601363533258944e-09,7.232606553214526e-13
15.000415909508318,3.298099376617957e-10,1.679075114098136e-07,9.612370330378771e-08,1.5095299100228452e-11,6.263399688588964e-11,2.8149646473856667e-06,0.00025666900752300203,0.0007700100862699413,3.0281029657059026e-07,6.5381185403320136e-12,1.8461661278659761e-09,2.5789889263736257e-09,2.3968029529052934e-11,5.577273601370131e-08,2.6035210779590915e-09,7.236200930097846e-13
15.000425208385742,3.1607961499459417e-10,1.6805252298329208e-07,9.609912878775793e-08,1.5103096030370688e-11,6.176344878751827e-11,2.8148218292255492e-06,0.00025666902348700645,0.000770010176911416,3.028131014291409e-07,5.217889869022442e-12,1.8509756423224437e-09,2.5873055532521185e-09,2.1511838265977357e-11,5.575947379902497e-08,2.6084624941780405e-09,7.318434764783698e-13
15.000434507263167,3.0136360400599015e-10,1.6818051742478878e-07,9.607260522252076e-08,1.506091543308395e-11,6.101119380878872e-11,2.814693576944262e-06,0.00025666904035801414,0.0007700102592377629,3.02815575560782e-07,4.125750122310066e-12,1.8559823025885665e-09,2.5929855736619204e-09,1.9335613831818274e-11,5.5750998857755385e-08,2.6105433515497223e-09,7.507662873907049e-13
15.000443806140591,2.8572006584517014e-10,1.6829306976850748e-07,9.60431038443959e-08,1.4966842205402834e-11,6.039579076229131e-11,2.8145785006937734e-06,0.00025666905806552413,0.0007700103342846484,3.028177503881289e-07,3.234199492317212e-12,1.8611230537670519e-09,2.5962047273996216e-09,1.741615420956372e-11,5.574749248951547e-08,2.6095166991665974e-09,7.787104979070299e-13
15.000455354983954,2.6547801865471684e-10,1.6841290738509685e-07,9.600048273669616e-08,1.4779972195823332e-11,5.983661645722502e-11,2.8144525806736223e-06,0.0002566690807397561,0.0007700104187109037,3.02820078615045e-07,2.3755012481558497e-12,1.86763244998032e-09,2.59700109335103e-09,1.5353478874897074e-11,5.5750338047375216e-08,2.603534800598273e-09,8.241987368646603e-13
15.000466903827316,2.450725505704881e-10,1.6851340737760998e-07,9.594761722044545e-08,1.4537318435393102e-11,5.953871445318999e-11,2.8143432238916268e-06,0.00025666910344562094,0.0007700104960767886,3.028219957506278e-07,1.7273992704456567e-12,1.8741851893842993e-09,2.5947019975536476e-09,1.3640449629557682e-11,5.576148889697818e-08,2.5916668674725864e-09,8.792661845023853e-13
15.000478452670679,2.2459775440340039e-10,1.6859697794341863e-07,9.588208822930488e-08,1.422679626459382e-11,5.954915798131318e-11,2.81424835909839e-06,0.00025666912609457305,0.0007700105682852497,3.0282360022604757e-07,1.2472730875234532e-12,1.880700724295994e-09,2.5897624476981027e-09,1.2211746282356413e-11,5.5781266493601694e-08,2.5733423628237066e-09,9.426417886995372e-13
15.000490001514041,2.0474209257086836e-10,1.6866525208391245e-07,9.580016253983442e-08,1.3874770008663977e-11,5.98977516654184e-11,2.8141667292707753e-06,0.00025666914801696116,0.0007700106375875604,3.0282491454322123e-07,8.973861115636757e-13,1.8871317125590675e-09,2.58260918338319e-09,1.103975680882558e-11,5.5809948652879964e-08,2.547943351622034e-09,1.0126144235320264e-12
15.00050271342636,1.833798581481042e-10,1.6872379403363437e-07,9.568815642077457e-08,1.3416615551067735e-11,6.073428165071886e-11,2.814091342048745e-06,0.00025666917156199584,0.0007700107120291934,3.0282613672546813e-07,6.197647733033729e-13,1.89407615811898e-09,2.5726034617417724e-09,9.984203457062525e-12,5.5852123537459934e-08,2.5112311400125954e-09,1.0959051572264855e-12
15.00051542533868,1.6321076322400287e-10,1.6876537282074704e-07,9.55484103395027e-08,1.2914739409020651e-11,6.210775568384272e-11,2.8140309745961354e-06,0.0002566691938391827,0.0007700107867603038,3.0282715428552154e-07,4.2577733035114134e-13,1.9008545126836813e-09,2.560786526534626e-09,9.140898334795703e-12,5.5905697851454205e-08,2.4647049872123423e-09,1.1838959334732098e-12
15.000528137250999,1.4481602482470386e-10,1.6878954315662643e-07,9.537629275407257e-08,1.2387731402763246e-11,6.40919691091247e-11,2.8139862977157634e-06,0.0002566692142878151,0.0007700108635050603,3.028280128140202e-07,2.9076635414260113e-13,1.907450191422012e-09,2.547539610497468e-09,8.47261258516803e-12,5.597087356474842e-08,2.4078636525503355e-09,1.2745159976008598e-12
15.000540849163318,1.2753627098597937e-10,1.6879483778660635e-07,9.516886927204187e-08,1.182034405307483e-11,6.67718014761414e-11,2.813958932567066e-06,0.00025666923357640285,0.00077001094272546,3.028287897786052e-07,2.031796664616943e-13,1.9138495783013736e-09,2.5331777662327853e-09,7.941623478224581e-12,5.604772413094264e-08,2.3403911126823348e-09,1.365535853681776e-12
15.000553561075638,1.1249982454037855e-10,1.6877868114107843e-07,9.492167298955448e-08,1.1253174685394178e-11,7.02365381618327e-11,2.813951560326004e-06,0.0002566692506009966,0.0007700110252199127,3.028294915575848e-07,1.3745342417800736e-13,1.9200386876958066e-09,2.5179647297380456e-09,7.521655573396318e-12,5.613613025776293e-08,2.262210379376293e-09,1.4540592473908449e-12
15.000566272987957,9.821117840101292e-11,1.6873730585899584e-07,9.463369958725584e-08,1.0660718621741928e-11,7.457182458221986e-11,2.8139680414544807e-06,0.0002566692668526079,0.0007700111096154382,3.0283018130492343e-07,9.740720240564935e-14,1.9260020057415334e-09,2.5021169677545702e-09,7.190555987396839e-12,5.623572176424278e-08,2.1735173241905154e-09,1.5370529490346339e-12
15.000578984900276,8.609843954112514e-11,1.6866570033094036e-07,9.430252336416064e-08,1.008556062802461e-11,7.987150404204595e-11,2.8140134246604588e-06,0.0002566692809182282,0.0007700111948083788,3.0283084741427547e-07,6.762757282380838e-14,1.931720535938804e-09,2.485814746477102e-09,6.925983950066436e-12,5.634580543635344e-08,2.0748887803502233e-09,1.6109882545320127e-12
15.000591696812595,7.533220549355532e-11,1.685576418764904e-07,9.392946791106637e-08,9.524752881599445e-12,8.621771870485557e-11,2.8140939791125395e-06,0.0002566692936275453,0.000770011277425589,3.0283151132795924e-07,4.7674997809803954e-14,1.93717255972881e-09,2.4692096679939476e-09,6.709477684943179e-12,5.646532186162928e-08,1.96728114319098e-09,1.672286845676514e-12
15.000604408724914,6.64258531099998e-11,1.684058469724715e-07,9.35170905354448e-08,8.990476740287964e-12,9.368132048481602e-11,2.8142170290800238e-06,0.0002566693044716869,0.0007700113531732774,3.028321689778885e-07,3.29787507324319e-14,1.9423342164278214e-09,2.4524314411429744e-09,6.52268390166997e-12,5.659281041886493e-08,1.8520810852271302e-09,1.7175747422180638e-12
15.000617120637234,5.822424031374733e-11,1.68202300984181e-07,9.30706411405773e-08,8.483703038367877e-12,1.0227600939316762e-10,2.8143907009796316e-06,0.00025666931460518994,0.0007700114162897424,3.028328089157001e-07,2.410606866084437e-14,1.9471841565231368e-09,2.4355957180163193e-09,6.3542792978373834e-12,5.672642026896071e-08,1.7310599644167311e-09,1.7441095252487595e-12
15.000629832549553,5.138786900790227e-11,1.6793875323709472e-07,9.259822134847899e-08,8.015592881022093e-12,1.1200359387402548e-10,2.814623355089975e-06,0.00025666932337102,0.0007700114596874746,3.0283340309953037e-07,1.757704663181614e-14,1.9517031005107348e-09,2.4188075712890774e-09,6.187461539743252e-12,5.686391368259991e-08,1.6063991266420361e-09,1.7498803272137906e-12
15.000642544461872,4.576475620708743e-11,1.6760741688355317e-07,9.211042215650905e-08,7.587526733627511e-12,1.227915578651408e-10,2.8149229746460037e-06,0.000256669330921621,0.0007700114754529795,3.028339187963598e-07,1.2932134658372793e-14,1.9558764664853206e-09,2.4021640717784863e-09,6.009142630400636e-12,5.700278933394572e-08,1.4805358639549185e-09,1.7341006209788192e-12
15.000655256374191,4.1254239593382643e-11,1.672018243251747e-07,9.162007652344415e-08,7.205449704238344e-12,1.3448786668201325e-10,2.815296307723757e-06,0.0002566693373584022,0.0007700114553433994,3.0283430692457026e-07,9.432264296554215e-15,1.9596968953717603e-09,2.3857549200565497e-09,5.810339167139467e-12,5.714039295140094e-08,1.356054936556635e-09,1.6973325221044997e-12
15.00066796828651,3.740364306333812e-11,1.6671775816078286e-07,9.114228476017783e-08,6.869651102010732e-12,1.4685829831059493e-10,2.8157479317873005e-06,0.00025666934313393414,0.0007700113911619364,3.0283451792325574e-07,7.189501953645557e-15,1.9631657964395436e-09,2.3696601893431947e-09,5.585824287446484e-12,5.727406788297906e-08,1.2355383550387694e-09,1.6414766216433375e-12
15.00068068019883,3.4285532659353044e-11,1.661541416932648e-07,9.069360332930434e-08,6.5813510016825155e-12,1.5958304937500947e-10,2.8162793487950362e-06,0.0002566693481762918,0.000770011275504581,3.0283450405395616e-07,5.569868344338908e-15,1.9662931061911073e-09,2.3539446648014165e-09,5.3325562921661e-12,5.7401357485078415e-08,1.1213737274342203e-09,1.5697418347174918e-12
15.000693392111149,3.180782770771843e-11,1.6551376308786045e-07,9.029058251118848e-08,6.341493941299516e-12,1.7228397587085877e-10,2.816888226946483e-06,0.00025666935257762937,0.0007700111027643612,3.0283422578724734e-07,4.5068236979283584e-15,1.9690968835116376e-09,2.3386517661815062e-09,5.052930356343924e-12,5.752014415555739e-08,1.015614547381126e-09,1.4861528671208736e-12
15.000703809222008,3.029440820929305e-11,1.6493628307982834e-07,9.00055947282723e-08,6.181399058845333e-12,1.8235902006763396e-10,2.8174407576913193e-06,0.0002566693556673283,0.0007700109160440671,3.028337825611787e-07,3.689947412680725e-15,1.9711702291495594e-09,2.3264485562033383e-09,4.8091813788026905e-12,5.760999599660144e-08,9.363301816573167e-10,1.4119680402999841e-12
15.000714226332867,2.89801257424907e-11,1.6431787155310302e-07,8.977021473412994e-08,6.054141831060297e-12,1.9186033051156708e-10,2.8180352666232055e-06,0.0002566693585574631,0.000770010687965262,3.028331421099733e-07,3.268728893651983e-15,1.9730594438641252e-09,2.3145341180338513e-09,4.561281619729921e-12,5.7692465382285534e-08,8.643104095717805e-10,1.3353846593673089e-12
15.000724643443727,2.8397819566408882e-11,1.6366647004883422e-07,8.959089187834458e-08,5.959444245350142e-12,2.005587747412818e-10,2.818664005928399e-06,0.00025666936071577865,0.0007700104195506787,3.028323151462939e-07,2.666376940598582e-15,1.974782594192765e-09,2.3028860707621735e-09,4.317911679575832e-12,5.7767233497149665e-08,7.998700223820214e-10,1.258651149791032e-12
15.000735060554586,2.6940720442326627e-11,1.6299148292696346e-07,8.947467037968492e-08,5.897667140270606e-12,2.0826786191638242e-10,2.819317696793825e-06,0.0002566693637481672,0.0007700101121250124,3.028313256794541e-07,2.7526338886598456e-15,1.9763584857979366e-09,2.2914688513183218e-09,4.086298469284215e-12,5.783419142856496e-08,7.431266437753346e-10,1.1836019768850912e-12
15.00074300633071,2.7184208008134704e-11,1.6246715522347045e-07,8.942918471869404e-08,5.8717576957874695e-12,2.134011914987114e-10,2.8198267285630817e-06,0.0002566693647066127,0.0007700098542574616,3.02830484963577e-07,2.442992775935353e-15,1.977472957687525e-09,2.282887851750652e-09,3.920009964111e-12,5.788002449538261e-08,7.050235704502031e-10,1.1284294077813098e-12
15.000750952106834,2.7514298892196043e-11,1.6194010549554333e-07,8.942291745644715e-08,5.865003093808912e-12,2.1780171832895842e-10,2.820339342991718e-06,0.0002566693655784226,0.0007700095779352855,3.028295890861197e-07,2.157054377001101e-15,1.978520747568256e-09,2.2743910894085714e-09,3.766579893244535e-12,5.7921461227455396e-08,6.712764425770725e-10,1.0756507251315154e-12
15.000758897882958,2.71958238326287e-11,1.614153440255564e-07,8.945703210824652e-08,5.877671981906976e-12,2.2141055050392513e-10,2.820850543887993e-06,0.0002566693670984391,0.0007700092850187228,3.028286577788138e-07,2.2211107617475697e-15,1.9795098354037887e-09,2.265953980492777e-09,3.628564605342404e-12,5.795867493814828e-08,6.417258056146041e-10,1.0256722132300877e-12
15.000766843659083,2.754869173383635e-11,1.6089778395251695e-07,8.952987611801115e-08,5.9088216651687585e-12,2.242142211444595e-10,2.8213553840784722e-06,0.00025666936794721193,0.0007700089786975007,3.028277142012427e-07,2.1787348891964613e-15,1.980447849774735e-09,2.2575525152287047e-09,3.5057808152471174e-12,5.7991853383143366e-08,6.162015050527234e-10,9.78732192728456e-13
15.000774789435207,2.8284165498178486e-11,1.6039211528886512e-07,8.964072942645095e-08,5.958891229313825e-12,2.262087493866655e-10,2.821849133872455e-06,0.00025666936841342743,0.0007700086615709243,3.028267791952471e-07,2.0817231250114417e-15,1.981341953000069e-09,2.249164480185846e-09,3.397267849359383e-12,5.802120105889406e-08,5.94515097412269e-10,9.349543829714175e-13
15.000782735211331,2.888980125765324e-11,1.5990268605865367e-07,8.978858394145627e-08,6.028280685566269e-12,2.273957324652793e-10,2.822327405252335e-06,0.0002566693690093609,0.0007700083362023357,3.0282587136339156e-07,2.0994239971116207e-15,1.9821988166488e-09,2.2407705473929617e-09,3.301541639833609e-12,5.8046936928963794e-08,5.764618100635783e-10,8.943539774094534e-13
15.000790680987455,2.953234569994924e-11,1.5943339449962834e-07,8.9970660249263e-08,6.116703482653165e-12,2.2779322736614026e-10,2.8227862499243517e-06,0.000256669369568274,0.0007700080058102498,3.0282500708502497e-07,2.2250436076925133e-15,1.983024650724053e-09,2.232355173562738e-09,3.216335155585076e-12,5.806927768508054e-08,5.618369922913118e-10,8.568529389314434e-13
15.00079862676358,3.0548190281938155e-11,1.5898760296123962e-07,9.018404902654808e-08,6.224068607374578e-12,2.27430107679174e-10,2.8232222532261545e-06,0.0002566693697538813,0.0007700076734103868,3.028241984177554e-07,2.3541569368631484e-15,1.983825192589559e-09,2.2239071799285083e-09,3.1392141087714978e-12,5.8088432482921365e-08,5.504397693588183e-10,8.223396068539987e-13
15.000806572539704,3.205623496416257e-11,1.5856807327567436e-07,9.04257387714681e-08,6.35060146271678e-12,2.263489607604074e-10,2.8236325967681094e-06,0.00025666936944735005,0.0007700073417688888,3.02823452526649e-07,2.421912098766748e-15,1.9846056844909414e-09,2.2154200184151967e-09,3.067755692899434e-12,5.810460146552603e-08,5.420739415174084e-10,7.906304392448941e-13
15.000814518315828,3.374656153821964e-11,1.581769293114951e-07,9.069229368493119e-08,6.496520544612761e-12,2.246009008440422e-10,2.824015101214244e-06,0.00025666936895850443,0.0007700070135497704,3.0282277168881715e-07,2.5245476162201734e-15,1.985370850652012e-09,2.2068916859747645e-09,2.9999311780068718e-12,5.8117970669014265e-08,5.365528806035421e-10,7.614790672061999e-13
15.000824992391571,3.568567863294498e-11,1.57706934902776e-07,9.107460037367543e-08,6.7182448285620475e-12,2.2136553539743192e-10,2.8244744652606844e-06,0.00025666936860287663,0.0007700065906042387,3.0282196834798983e-07,2.9596805761911124e-15,1.9863632228043057e-09,2.195591954971236e-09,2.91387976017199e-12,5.813157586721614e-08,5.333518021824227e-10,7.265998045972026e-13
15.000835466467315,3.805871036957225e-11,1.5729037847885281e-07,9.148398782460532e-08,6.9732491844904664e-12,2.1719405074494146e-10,2.8248811582187766e-06,0.0002566693678132425,0.0007700061833449857,3.0282125770214094e-07,3.4928282542291913e-15,1.987345156614682e-09,2.184239215514684e-09,2.8303402113824543e-12,5.8140899711498426e-08,5.344797115600022e-10,6.952693401468018e-13
15.000845940543059,4.1703050108854466e-11,1.5692727059276285e-07,9.191043963260765e-08,7.2602623071233585e-12,2.1224492613433658e-10,2.8252350577429873e-06,0.0002566693657523171,0.0007700057965961803,3.0282061595760814e-07,4.024259041515139e-15,1.9883241573659587e-09,2.1728546122994414e-09,2.7498551484319113e-12,5.8146196868055974e-08,5.396527742345923e-10,6.669856317875276e-13
15.000856414618802,4.675779428567042e-11,1.5661606662158624e-07,9.234419667836523e-08,7.578487178221952e-12,2.0666753846280216e-10,2.825537618439212e-06,0.0002566693622808907,0.0007700054343156876,3.028200114161103e-07,4.682056450126558e-15,1.98930660520913e-09,2.1614638811032625e-09,2.675879604807724e-12,5.8147654537725275e-08,5.486475314801272e-10,6.413065059159321e-13
15.000866888694546,5.2340821870561543e-11,1.563539739693685e-07,9.277696981809762e-08,7.928272127764965e-12,2.0058787431413766e-10,2.8257915664634696e-06,0.0002566693582807661,0.0007700050991483337,3.0281941327682455e-07,5.793157320393256e-15,1.9902978962660544e-09,2.1500941897020403e-09,2.6085858488390014e-12,5.8145391458856334e-08,5.613110008580309e-10,6.178139025060875e-13
15.000868507546839,5.092670235214353e-11,1.5631765442495222e-07,9.28460330409915e-08,7.985967317806594e-12,1.9961473131261088e-10,2.8258266651328615e-06,0.00025666935993927067,0.000770005048528781,3.028193178657687e-07,6.231811288115091e-15,1.9904521880823595e-09,2.148340525891808e-09,2.599570116143384e-12,5.8144717100771815e-08,5.635850845875106e-10,6.143272800850876e-13
15.000868763527853,5.1047699618207665e-11,1.563120098325272e-07,9.285661767676088e-08,7.994872751881766e-12,1.9946053742963256e-10,2.8258321171566643e-06,0.00025666935985695213,0.0007700050407458101,3.028193029193964e-07,6.265641318110582e-15,1.9904766102343547e-09,2.1480633389416506e-09,2.598247474299804e-12,5.814460259163302e-08,5.639523320515147e-10,6.137770677724773e-13
15.000869019508867,5.1172899564633786e-11,1.563063918931537e-07,9.286710947806328e-08,8.003937154589462e-12,1.9930617103245182e-10,2.8258375427456826e-06,0.00025666935977043074,0.0007700050330237354,3.0281928781940746e-07,6.299605123233606e-15,1.9905010401579e-09,2.1477861832216774e-09,2.5969254981886907e-12,5.8144485919692856e-08,5.643216816384896e-10,6.132279980224303e-13
15.000869275489881,5.129301753022327e-11,1.5630080055276603e-07,9.287760867394298e-08,8.013012888363762e-12,1.9915160626158978e-10,2.825842941968666e-06,0.0002566693596889907,0.0007700050253124284,3.0281927271491774e-07,6.334218673391662e-15,1.9905254780919816e-09,2.147509059045811e-09,2.595602359568555e-12,5.8144367085553546e-08,5.646931439258468e-10,6.126801770572813e-13
15.000869787451908,5.153967575972823e-11,1.5628975038492618e-07,9.289859471571879e-08,8.031189216911638e-12,1.9884147389483468e-10,2.8258536090684518e-06,0.000256669359519688,0.0007700050099680557,3.028192425071092e-07,6.403867331209426e-15,1.990574395049871e-09,2.1469549710411246e-09,2.592955384180428e-12,5.814411865668125e-08,5.654465922629658e-10,6.115910408982746e-13
15.000870299413934,5.1788153141204697e-11,1.5627880564092161e-07,9.291955647746321e-08,8.049434419685422e-12,1.985305617653513e-10,2.825864171682501e-06,0.00025666935934856523,0.0007700049946931695,3.028192122396295e-07,6.474559313622429e-15,1.9906233454526686e-09,2.146401014615945e-09,2.590315829534746e-12,5.81438616278372e-08,5.662084270823354e-10,6.105070126523733e-13
15.000872773674415,5.3014002330197294e-11,1.5622711954117535e-07,9.302049859525312e-08,8.138567034827232e-12,1.9701992170765452e-10,2.8259140213579107e-06,0.0002566693584965488,0.0007700049217114996,3.0281906481700563e-07,6.831470399181061e-15,1.9908603178833412e-09,2.143725459793703e-09,2.5778053521903824e-12,5.8142518399180964e-08,5.699884826387139e-10,6.053210203959408e-13
15.000875247934895,5.428196576503586e-11,1.5617782794674245e-07,9.312077306359461e-08,8.229263672224936e-12,1.9549386957313607e-10,2.825961496877154e-06,0.0002566693576023931,0.0007700048503682867,3.028189152081429e-07,7.21544935965169e-15,1.9910981097638233e-09,2.1410533413359932e-09,2.565906657429271e-12,5.814097368804945e-08,5.739641708849719e-10,6.002392930973145e-13
15.000877722195375,5.559235851138456e-11,1.5613087707205367e-07,9.322029928496024e-08,8.321471570092374e-12,1.9395428276449699e-10,2.8260066509282663e-06,0.0002566693566657813,0.0007700047806760836,3.028187629824614e-07,7.628499737954504e-15,1.991336753856343e-09,2.1383849291303193e-09,2.5548068933418144e-12,5.813922766394215e-08,5.781348132249625e-10,5.952545161512763e-13
15.000884606560813,5.947311417975094e-11,1.5601184229928378e-07,9.349258564882067e-08,8.585827681134729e-12,1.8961721895358927e-10,2.8261207776385034e-06,0.00025666935382486806,0.000770004595435065,3.028183213849954e-07,8.95313582570733e-15,1.992005606561044e-09,2.1309831409698605e-09,2.5289826526605726e-12,5.813331305318897e-08,5.90757475809987e-10,5.818363342854871e-13
15.000891490926252,6.371006209534452e-11,1.5590911285212195e-07,9.375698179746985e-08,8.860823546878196e-12,1.8522611763268472e-10,2.826218716244002e-06,0.00025666935062748224,0.0007700044230935752,3.028178503160729e-07,1.0577741757891773e-14,1.9926818084740894e-09,2.12361780785826e-09,2.511227424873208e-12,5.8125844454588e-08,6.048737426777109e-10,5.690377233128331e-13
15.00089837529169,6.832523830670763e-11,1.558214640493349e-07,9.401205404182314e-08,9.145638299775546e-12,1.8081260627740072e-10,2.8263016706450006e-06,0.0002566693470515132,0.0007700042637430122,3.028173449880911e-07,1.2578786708871406e-14,1.993365608933189e-09,2.1162933027358707e-09,2.502600627984982e-12,5.8116821195717096e-08,6.204778017068462e-10,5.567976868098959e-13
15.000910049775783,7.710530892686055e-11,1.5570434764058258e-07,9.441980029413166e-08,9.649326658418829e-12,1.733403742121829e-10,2.826411006500451e-06,0.0002566693400325744,0.0007700040234650392,3.0281640023161007e-07,1.7178151557743167e-14,1.994542461317532e-09,2.1039743766568348e-09,2.512191124629005e-12,5.8097940636405945e-08,6.503501950133267e-10,5.371808351335603e-13
15.000919366127125,8.500709296648737e-11,1.5563577332619853e-07,9.472095279045701e-08,1.0066272271092476e-11,1.6747238190713585e-10,2.8264734745574003e-06,0.0002566693335348222,0.0007700038578628591,3.028155594557485e-07,2.2270280285867875e-14,1.995496422087071e-09,2.0942458383085285e-09,2.544375015255386e-12,5.8079625669227474e-08,6.772707529506604e-10,5.22433737952264e-13
15.000928682478467,9.373458256454355e-11,1.5558607448118645e-07,9.49994420027743e-08,1.0492411839193887e-11,1.6175263751207353e-10,2.8265171120573515e-06,0.0002566693262096955,0.0007700037144089268,3.028146388864506e-07,2.9081611897481714e-14,1.996461311427154e-09,2.084615704366351e-09,2.600887765146332e-12,5.805841337051313e-08,7.069301321449106e-10,5.084151142505829e-13
15.000937998829809,1.0332364173121253e-10,1.5555280237495394e-07,9.525477859917038e-08,1.0924164590467869e-11,1.562179777464457e-10,2.8265443434078565e-06,0.0002566693180206861,0.0007700035921019015,3.028136391541653e-07,3.825525393087961e-14,1.997433418369009e-09,2.0750897782387534e-09,2.684550424049947e-12,5.803430045068477e-08,7.393230226315596e-10,4.95069816942311e-13
15.00094731518115,1.138155453620819e-10,1.5553388867241857e-07,9.548689495212395e-08,1.1357951065152803e-11,1.5090200317993884e-10,2.8265572153983144e-06,0.0002566693089255631,0.0007700034899158277,3.028125625976021e-07,5.074035358563412e-14,1.998407173636583e-09,2.065674316793336e-09,2.7990625858709113e-12,5.800728727927984e-08,7.744402197028482e-10,4.823196789004195e-13
15.000960939909476,1.308320888527059e-10,1.555287340078129e-07,9.578563734321195e-08,1.1987404247587017e-11,1.4358293406363853e-10,2.8265534986790174e-06,0.00025666929394268514,0.0007700033744118601,3.0281086071303916e-07,7.808905252045272e-14,1.99981639667586e-09,2.0521225385737155e-09,3.0302515872167428e-12,5.796258069647963e-08,8.306618534485977e-10,4.645731284455468e-13
15.0009745646378,1.498163375569082e-10,1.55546663861549e-07,9.603806314979687e-08,1.2598930712733788e-11,1.3682443110326565e-10,2.826526687272889e-06,0.0002566692769764445,0.0007700032962735863,3.028090216710966e-07,1.2099669452233282e-13,2.0011767960349566e-09,2.0388669176899992e-09,3.3523238935637006e-12,5.791176980779471e-08,8.925500030420238e-10,4.4789985571560377e-13
15.000988189366126,1.7058479630876897e-10,1.5558500207768452e-07,9.6248528654322e-08,1.3178710162532384e-11,1.3058638444284271e-10,2.8264795984432492e-06,0.0002566692582012646,0.0007700032518096928,3.0280704917175556e-07,1.881976610434294e-13,2.002438190102269e-09,2.0259749934872564e-09,3.7999638398042405e-12,5.785507664014284e-08,9.598077195245614e-10,4.3256997037106996e-13
15.001,1.89789026858762e-10,1.5563364256261652e-07,9.640080853884694e-08,1.3640722123489237e-11,1.2564524941314427e-10,2.826423518976071e-06,0.0002566692406949301,0.0007700032378756999,3.028052586907142e-07,2.75545022109387e-13,2.0033984047251785e-09,2.0151723527771e-09,4.298829589404828e-12,5.780133006539796e-08,1.0222443213166335e-09,4.2013480000190214e-13
